Área de conservación,Localidad,Sitio,Sitio (otro nombre),Sitio+Período,Buzo,Tipo muestreo,Transecto (cod.campo),Transecto (codSitio/Fecha),Transecto (cod.Continuo),Área transecto (m),Fecha,Año,Período,Digitador,Fecha digitación,Profundidad,Categoría profundidad,Visibilidad,Hora inicio,Hora Final,Tiempo,Tiempo fina (min),Código sp.,Especie,Total,2.5,7.5,12.5,17.5,25,35,45,55,65,75,85,95,112.5,137.5,162.5,187.5,225,275,325,700,a,b,Biomasa,Biomasa (g/m2),Biomasa (Kg/Ha),Biomasa (tn/ha),CPUE (individuos/min),Densidad,NT (Fishbase),GF abrev. (Quimbayo/Roff),GF (Quimbayo/Roff),IUCN
ACG,Bahía Culebra,Cabeza de mono,Cabeza de mono,Cabeza de Mono 14-19,Tatiana Araya Arce,Pelágico,1,,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,21.6,,No indica,No indica,No indica,No indica,No indica,cre,Chilomycterus reticulatus,6,,,6,,,,,,,,,,,,,,,,,,0.285,2.345,638.6311396,12.77262279,127.7262279,0.127726228,#VALUE!,0.12,3.5,IN,Invertebrivores,NE
ACG,Bahía Culebra,Cabeza de mono,Cabeza de mono,Cabeza de Mono 14-19,Tatiana Araya Arce,Pelágico,1,,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,21.6,,No indica,No indica,No indica,No indica,No indica,hni,Halichoeres nicholsi,1,,1,,,,,,,,,,,,,,,,,,,0.0126,3.0673,6.087597897,0.121751958,1.217519579,0.00121752,#VALUE!,0.02,4,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de mono,Cabeza de mono,Cabeza de Mono 14-19,Tatiana Araya Arce,Pelágico,1,,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,21.6,,No indica,No indica,No indica,No indica,No indica,hsc,Haemulon scudderi,1,,,1,,,,,,,,,,,,,,,,,,0.081,2.71,76.05209012,1.521041802,15.21041802,0.015210418,#VALUE!,0.02,4.2,PS,Piscivores,LC
ACG,Bahía Culebra,Cabeza de mono,Cabeza de mono,Cabeza de Mono 14-19,Tatiana Araya Arce,Pelágico,1,,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,21.6,,No indica,No indica,No indica,No indica,No indica,mbre,Malacanthus brevirostris,1,,1,,,,,,,,,,,,,,,,,,,0.00494,3,2.0840625,0.04168125,0.4168125,0.000416813,#VALUE!,0.02,3.5,IN,Invertebrivores,NE
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,atr,Abudefduf troschelii,180,,180,,,,,,,,,,,,,,,,,,,0.016,3.0516,1348.122755,26.96245509,269.6245509,0.269624551,#VALUE!,3.6,3,PK,Planktivores,LC
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,aco,Abudefduf concolor,160,,160,,,,,,,,,,,,,,,,,,,0.016,3.0516,1198.331338,23.96662675,239.6662675,0.239666268,#VALUE!,3.2,2.7,PK,Planktivores,LC
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,axa,Acanthurus xanthopterus,2,,,2,,,,,,,,,,,,,,,,,,0.02673,2.98449,100.4028219,2.008056438,20.08056438,0.020080564,#VALUE!,0.04,2.9,HD,Detritivores,LC
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,bdi,Bodianus diplotaenia,5,,5,,,,,,,,,,,,,,,,,,,0.0201,2.9992,42.33014956,0.846602991,8.466029912,0.00846603,#VALUE!,0.1,3.4,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,fco,Fistularia commersonii,2,,,,,,,,,,2,,,,,,,,,,,0.0006,3,506.25,10.125,101.25,0.10125,#VALUE!,0.04,4.3,PS,Piscivores,NE
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,jni,Johnrandallia nigrirostris,17,2,15,,,,,,,,,,,,,,,,,,,0.0256,3.0006,162.9964069,3.259928139,32.59928139,0.032599281,#VALUE!,0.34,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,hfl,Haemulon flaviguttatum,1,,,1,,,,,,,,,,,,,,,,,,0.103,2.6,73.24926286,1.464985257,14.64985257,0.014649853,#VALUE!,0.02,4.2,PS,Piscivores,LC
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,sve,Sufflamen verres,22,,22,,,,,,,,,,,,,,,,,,,0.0249,3.013,237.2365581,4.744731162,47.44731162,0.047447312,#VALUE!,0.44,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,hpa,Holacanthus passer,9,1,,3,5,,,,,,,,,,,,,,,,,0.02713,3.08423,1122.306612,22.44613224,224.4613224,0.224461322,#VALUE!,0.18,2.6,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,cat,Chromis atrilobata,50,50,,,,,,,,,,,,,,,,,,,,0.00523,3.41655,5.984854958,0.119697099,1.196970992,0.001196971,#VALUE!,1,3.4,PK,Planktivores,LC
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,cpu,Canthigaster punctatissima,5,5,,,,,,,,,,,,,,,,,,,,0.0197,2.9174,1.426876587,0.028537532,0.285375317,0.000285375,#VALUE!,0.1,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,ssu,Sargocentron suborbitalis,1,,,1,,,,,,,,,,,,,,,,,,0.0232,2.9554,40.48515789,0.809703158,8.097031578,0.008097032,#VALUE!,0.02,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,cre,Chilomycterus reticulatus,10,,,10,,,,,,,,,,,,,,,,,,0.285,2.345,1064.385233,21.28770465,212.8770465,0.212877047,#VALUE!,0.2,3.5,IN,Invertebrivores,NE
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,sac,Stegastes acapulcoensis,130,,110,20,,,,,,,,,,,,,,,,,,0.0349,2.9109,2441.980228,48.83960456,488.3960456,0.488396046,#VALUE!,2.6,2,HD,Detritivores,LC
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,hma,Haemulon maculicauda,1,,,1,,,,,,,,,,,,,,,,,,0.0089,3.16,26.03908071,0.520781614,5.207816142,0.005207816,#VALUE!,0.02,4.2,PS,Piscivores,LC
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,ame,Arothron meleagris,1,,,1,,,,,,,,,,,,,,,,,,0.0307,2.8499,41.04140516,0.820828103,8.208281032,0.008208281,#VALUE!,0.02,3.4,IN,Invertebrivores,NE
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,bpo,Balistes polylepis,4,,,1,3,,,,,,,,,,,,,,,,,0.0268,2.8983,362.558582,7.25117164,72.5117164,0.072511716,#VALUE!,0.08,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,hdi,Halichoeres dispilus,15,15,,,,,,,,,,,,,,,,,,,,0.0126,3.0673,3.140965692,0.062819314,0.628193138,0.000628193,#VALUE!,0.3,3.9,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Mero,Bajo Mero,Bajo Mero 14-19,Tatiana Araya Arce,Pelágico,1,,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,9.4,,No indica,No indica,No indica,No indica,No indica,ana,Aetobatus narinari,1,,,,,,,,,,,,1,,,,,,,,,0.0059,3.13,9143.803746,182.8760749,1828.760749,1.828760749,#VALUE!,0.02,3.2,IN,Invertebrivores,NT
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Tatiana Araya Arce,Pelágico,1,3,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,sve,Sufflamen verres,4,,,3,1,,,,,,,,,,,,,,,,,0.0249,3.013,289.2758538,5.785517076,57.85517076,0.057855171,#VALUE!,0.08,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Tatiana Araya Arce,Pelágico,1,3,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,sgh,Scarus ghobban,1,,,,1,,,,,,,,,,,,,,,,,0.0233,2.919,99.0339235,1.98067847,19.8067847,0.019806785,#VALUE!,0.02,2,HM,Macroalgae feeders,LC
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Tatiana Araya Arce,Pelágico,1,3,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,pco,Paranthias colonus,2,,,2,,,,,,,,,,,,,,,,,,0.01485,2.86333,41.07445379,0.821489076,8.214890758,0.008214891,#VALUE!,0.04,3.8,PK,Planktivores,LC
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Tatiana Araya Arce,Pelágico,1,3,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,fco,Fistularia commersonii,2,,,,,,,,,,,2,,,,,,,,,,0.0006,3,736.95,14.739,147.39,0.14739,#VALUE!,0.04,4.3,PS,Piscivores,NE
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Tatiana Araya Arce,Pelágico,1,3,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,jni,Johnrandallia nigrirostris,5,,5,,,,,,,,,,,,,,,,,,,0.0256,3.0006,54.06532234,1.081306447,10.81306447,0.010813064,#VALUE!,0.1,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Tatiana Araya Arce,Pelágico,1,3,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,atr,Abudefduf troschelii,22,,22,,,,,,,,,,,,,,,,,,,0.016,3.0516,164.7705589,3.295411178,32.95411178,0.032954112,#VALUE!,0.44,3,PK,Planktivores,LC
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Tatiana Araya Arce,Pelágico,1,3,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,bdi,Bodianus diplotaenia,3,,2,1,,,,,,,,,,,,,,,,,,0.0201,2.9992,56.11062874,1.122212575,11.22212575,0.011222126,#VALUE!,0.06,3.4,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Tatiana Araya Arce,Pelágico,1,3,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,dho,Diodon holocanthus,2,,,2,,,,,,,,,,,,,,,,,,0.0219,3,85.546875,1.7109375,17.109375,0.017109375,#VALUE!,0.04,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Tatiana Araya Arce,Pelágico,1,3,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,sac,Stegastes acapulcoensis,9,,9,,,,,,,,,,,,,,,,,,,0.0349,2.9109,110.7347088,2.214694176,22.14694176,0.022146942,#VALUE!,0.18,2,HD,Detritivores,LC
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Tatiana Araya Arce,Pelágico,1,3,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,hdi,Halichoeres dispilus,20,20,,,,,,,,,,,,,,,,,,,,0.0126,3.0673,4.187954256,0.083759085,0.837590851,0.000837591,#VALUE!,0.4,3.9,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Tatiana Araya Arce,Pelágico,1,3,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,cch,Chanos chanos,2,,,,,,2,,,,,,,,,,,,,,,0.0068,3.025,637.3012092,12.74602418,127.4602418,0.127460242,#VALUE!,0.04,2,OM,Omnivores,NE
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Tatiana Araya Arce,Pelágico,1,3,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,ame,Arothron meleagris,1,,,1,,,,,,,,,,,,,,,,,,0.0307,2.8499,41.04140516,0.820828103,8.208281032,0.008208281,#VALUE!,0.02,3.4,IN,Invertebrivores,NE
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Tatiana Araya Arce,Pelágico,1,3,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,cpu,Canthigaster punctatissima,1,1,,,,,,,,,,,,,,,,,,,,0.0197,2.9174,0.285375317,0.005707506,0.057075063,5.71E-05,#VALUE!,0.02,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Tatiana Araya Arce,Pelágico,1,3,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,paz,Plagiotremus azaleus,5,5,,,,,,,,,,,,,,,,,,,,0.0046,3.1388,0.408114415,0.008162288,0.081622883,8.16E-05,#VALUE!,0.1,4,PS,Piscivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,1,7,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,hpa,Holacanthus passer,1,1,,,,,,,,,,,,,,,,,,,,0.02713,3.08423,0.457918624,0.009158372,0.091583725,9.16E-05,#VALUE!,0.02,2.6,IN,Invertebrivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,1,7,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,tlu,Thalassoma lucasanum,25,25,,,,,,,,,,,,,,,,,,,,0.01261,2.8783,4.406013487,0.08812027,0.881202697,0.000881203,#VALUE!,0.5,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,1,7,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,paz,Plagiotremus azaleus,1,1,,,,,,,,,,,,,,,,,,,,0.0046,3.1388,0.081622883,0.001632458,0.016324577,1.63E-05,#VALUE!,0.02,4,PS,Piscivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,1,7,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,dho,Diodon holocanthus,1,,1,,,,,,,,,,,,,,,,,,,0.0219,3,9.2390625,0.18478125,1.8478125,0.001847813,#VALUE!,0.02,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,1,7,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,sve,Sufflamen verres,1,,1,,,,,,,,,,,,,,,,,,,0.0249,3.013,10.78347991,0.215669598,2.156695983,0.002156696,#VALUE!,0.02,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,1,7,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,jni,Johnrandallia nigrirostris,1,,1,,,,,,,,,,,,,,,,,,,0.0256,3.0006,10.81306447,0.216261289,2.162612893,0.002162613,#VALUE!,0.02,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,2,8,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,sps,Serranus psittacinus,1,1,,,,,,,,,,,,,,,,,,,,0.0193,2.8511,0.263101951,0.005262039,0.05262039,5.26E-05,#VALUE!,0.02,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,2,8,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,tlu,Thalassoma lucasanum,27,17,10,,,,,,,,,,,,,,,,,,,0.01261,2.8783,44.6258505,0.89251701,8.9251701,0.00892517,#VALUE!,0.54,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,2,8,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,ene,Echidna nebulosa,1,,,,,1,,,,,,,,,,,,,,,,0.0012,3,18.75,0.375,3.75,0.00375,#VALUE!,0.02,4,PS,Piscivores,NE
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,3,9,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,tlu,Thalassoma lucasanum,15,15,,,,,,,,,,,,,,,,,,,,0.01261,2.8783,2.643608092,0.052872162,0.528721618,0.000528722,#VALUE!,0.3,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,3,9,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,sps,Serranus psittacinus,3,2,1,,,,,,,,,,,,,,,,,,,0.0193,2.8511,6.557969792,0.131159396,1.311593958,0.001311594,#VALUE!,0.06,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,3,9,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,cpu,Canthigaster punctatissima,2,2,,,,,,,,,,,,,,,,,,,,0.0197,2.9174,0.570750635,0.011415013,0.114150127,0.00011415,#VALUE!,0.04,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,1,10,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,tlu,Thalassoma lucasanum,21,21,,,,,,,,,,,,,,,,,,,,0.01261,2.8783,3.701051329,0.074021027,0.740210266,0.00074021,#VALUE!,0.42,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,1,10,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,cpu,Canthigaster punctatissima,1,1,,,,,,,,,,,,,,,,,,,,0.0197,2.9174,0.285375317,0.005707506,0.057075063,5.71E-05,#VALUE!,0.02,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,1,10,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,hpa,Holacanthus passer,1,,1,,,,,,,,,,,,,,,,,,,0.02713,3.08423,13.56250759,0.271250152,2.712501517,0.002712502,#VALUE!,0.02,2.6,IN,Invertebrivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,1,10,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,dho,Diodon holocanthus,1,,1,,,,,,,,,,,,,,,,,,,0.0219,3,9.2390625,0.18478125,1.8478125,0.001847813,#VALUE!,0.02,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,1,10,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,sps,Serranus psittacinus,2,,1,1,,,,,,,,,,,,,,,,,,0.0193,2.8511,31.91135919,0.638227184,6.382271838,0.006382272,#VALUE!,0.04,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,1,10,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,paz,Plagiotremus azaleus,1,1,,,,,,,,,,,,,,,,,,,,0.0046,3.1388,0.081622883,0.001632458,0.016324577,1.63E-05,#VALUE!,0.02,4,PS,Piscivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,2,11,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,tlu,Thalassoma lucasanum,34,34,,,,,,,,,,,,,,,,,,,,0.01261,2.8783,5.992178342,0.119843567,1.198435668,0.001198436,#VALUE!,0.68,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,2,11,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,jni,Johnrandallia nigrirostris,26,,26,,,,,,,,,,,,,,,,,,,0.0256,3.0006,281.1396761,5.622793523,56.22793523,0.056227935,#VALUE!,0.52,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,2,11,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,sve,Sufflamen verres,2,,,2,,,,,,,,,,,,,,,,,,0.0249,3.013,100.5123002,2.010246005,20.10246005,0.02010246,#VALUE!,0.04,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,2,11,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,dho,Diodon holocanthus,3,,,3,,,,,,,,,,,,,,,,,,0.0219,3,128.3203125,2.56640625,25.6640625,0.025664063,#VALUE!,0.06,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,2,11,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,cpu,Canthigaster punctatissima,1,1,,,,,,,,,,,,,,,,,,,,0.0197,2.9174,0.285375317,0.005707506,0.057075063,5.71E-05,#VALUE!,0.02,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Matapalo,Matapalo,Matapalo 14-19,Tatiana Araya Arce,Arrecifal,2,11,,50,3/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,falta,,No indica,No indica,No indica,No indica,No indica,paz,Plagiotremus azaleus,1,1,,,,,,,,,,,,,,,,,,,,0.0046,3.1388,0.081622883,0.001632458,0.016324577,1.63E-05,#VALUE!,0.02,4,PS,Piscivores,LC
