year,month,date,site,diver,transect,t.area,Profundidad,Categoría.profundidad,Código.sp.,Especie,Total,a,b,GF..Quimbayo.Roff.,IUCN,biomass,biomass_g.m2,biomass_kg.ha,biomass_tn.ha,density,size,abd
2017,August,8/2/2017,Cabeza de mono,Tatiana Araya Arce,,50,21.6,,pco,Paranthias colonus,15,0.01485,2.86333,Planktivores,LC,308.0584034,6.161168068,61.61168068,0.061611681,0.3,12.5,15
2017,August,8/2/2017,Cabeza de mono,Tatiana Araya Arce,,50,21.6,,cre,Chilomycterus reticulatus,6,0.285,2.345,Invertebrivores,NE,638.6311396,12.77262279,127.7262279,0.127726228,0.12,12.5,6
2017,August,8/2/2017,Cabeza de mono,Tatiana Araya Arce,,50,21.6,,hsc,Haemulon scudderi,1,0.081,2.71,Piscivores,LC,76.05209012,1.521041802,15.21041802,0.015210418,0.02,12.5,1
2017,August,8/1/2017,Bajo Mero,Tatiana Araya Arce,,50,9.4,,axa,Acanthurus xanthopterus,2,0.02673,2.98449,Detritivores,LC,100.4028219,2.008056438,20.08056438,0.020080564,0.04,12.5,2
2017,August,8/1/2017,Bajo Mero,Tatiana Araya Arce,,50,9.4,,hfl,Haemulon flaviguttatum,1,0.103,2.6,Piscivores,LC,73.24926286,1.464985257,14.64985257,0.014649853,0.02,12.5,1
2017,August,8/1/2017,Bajo Mero,Tatiana Araya Arce,,50,9.4,,hpa,Holacanthus passer,9,0.02713,3.08423,Invertebrivores,LC,1122.306612,22.44613224,224.4613224,0.224461322,0.18,12.5,3
2017,August,8/1/2017,Bajo Mero,Tatiana Araya Arce,,50,9.4,,ssu,Sargocentron suborbitalis,1,0.0232,2.9554,Invertebrivores,LC,40.48515789,0.809703158,8.097031578,0.008097032,0.02,12.5,1
2017,August,8/1/2017,Bajo Mero,Tatiana Araya Arce,,50,9.4,,cre,Chilomycterus reticulatus,10,0.285,2.345,Invertebrivores,NE,1064.385233,21.28770465,212.8770465,0.212877047,0.2,12.5,10
2017,August,8/1/2017,Bajo Mero,Tatiana Araya Arce,,50,9.4,,sac,Stegastes acapulcoensis,130,0.0349,2.9109,Detritivores,LC,2441.980228,48.83960456,488.3960456,0.488396046,2.6,12.5,20
2017,August,8/1/2017,Bajo Mero,Tatiana Araya Arce,,50,9.4,,hma,Haemulon maculicauda,1,0.0089,3.16,Piscivores,LC,26.03908071,0.520781614,5.207816142,0.005207816,0.02,12.5,1
2017,August,8/1/2017,Bajo Mero,Tatiana Araya Arce,,50,9.4,,ame,Arothron meleagris,1,0.0307,2.8499,Invertebrivores,NE,41.04140516,0.820828103,8.208281032,0.008208281,0.02,12.5,1
2017,August,8/1/2017,Bajo Mero,Tatiana Araya Arce,,50,9.4,,bpo,Balistes polylepis,4,0.0268,2.8983,Invertebrivores,LC,362.558582,7.25117164,72.5117164,0.072511716,0.08,12.5,1
2017,August,8/3/2017,Bajo Argentina,Tatiana Araya Arce,3,50,falta,,sve,Sufflamen verres,4,0.0249,3.013,Invertebrivores,LC,289.2758538,5.785517076,57.85517076,0.057855171,0.08,12.5,3
2017,August,8/3/2017,Bajo Argentina,Tatiana Araya Arce,3,50,falta,,pco,Paranthias colonus,2,0.01485,2.86333,Planktivores,LC,41.07445379,0.821489076,8.214890758,0.008214891,0.04,12.5,2
2017,August,8/3/2017,Bajo Argentina,Tatiana Araya Arce,3,50,falta,,bdi,Bodianus diplotaenia,3,0.0201,2.9992,Invertebrivores,LC,56.11062874,1.122212575,11.22212575,0.011222126,0.06,12.5,1
2017,August,8/3/2017,Bajo Argentina,Tatiana Araya Arce,3,50,falta,,dho,Diodon holocanthus,2,0.0219,3,Invertebrivores,NE,85.546875,1.7109375,17.109375,0.017109375,0.04,12.5,2
2017,August,8/3/2017,Bajo Argentina,Tatiana Araya Arce,3,50,falta,,ame,Arothron meleagris,1,0.0307,2.8499,Invertebrivores,NE,41.04140516,0.820828103,8.208281032,0.008208281,0.02,12.5,1
2017,August,8/3/2017,Matapalo,Tatiana Araya Arce,10,50,falta,,sps,Serranus psittacinus,2,0.0193,2.8511,Piscivores,LC,31.91135919,0.638227184,6.382271838,0.006382272,0.04,12.5,1
2017,August,8/3/2017,Matapalo,Tatiana Araya Arce,11,50,falta,,sve,Sufflamen verres,2,0.0249,3.013,Invertebrivores,LC,100.5123002,2.010246005,20.10246005,0.02010246,0.04,12.5,2
2017,August,8/3/2017,Matapalo,Tatiana Araya Arce,11,50,falta,,dho,Diodon holocanthus,3,0.0219,3,Invertebrivores,NE,128.3203125,2.56640625,25.6640625,0.025664063,0.06,12.5,3
2017,August,8/3/2017,Matapalo,Tatiana Araya Arce,12,50,falta,,dho,Diodon holocanthus,2,0.0219,3,Invertebrivores,NE,85.546875,1.7109375,17.109375,0.017109375,0.04,12.5,2
2017,August,8/3/2017,Matapalo,Tatiana Araya Arce,12,50,falta,,sps,Serranus psittacinus,5,0.0193,2.8511,Piscivores,LC,32.70066504,0.654013301,6.540133009,0.006540133,0.1,12.5,1
2018,March,3/7/2018,Palmitas,Tatiana Araya Arce,2,50,6.5,,sve,Sufflamen verres,8,0.0249,3.013,Invertebrivores,LC,402.0492009,8.040984018,80.40984018,0.08040984,0.16,12.5,8
2018,March,3/7/2018,Palmitas,Tatiana Araya Arce,2,50,6.5,,hdi,Halichoeres dispilus,1,0.0126,3.0673,Invertebrivores,LC,29.16907304,0.583381461,5.833814609,0.005833815,0.02,12.5,1
2018,March,3/7/2018,Palmitas,Tatiana Araya Arce,3,50,6.5,,sac,Stegastes acapulcoensis,8,0.0349,2.9109,Detritivores,LC,393.2984597,7.865969193,78.65969193,0.078659692,0.16,12.5,7
2018,March,3/7/2018,Palmitas,Tatiana Araya Arce,3,50,6.5,,mdo,Microspathodon dorsalis,2,0.0239,3.082,Macroalgae feeders,LC,69.31574415,1.386314883,13.86314883,0.013863149,0.04,12.5,1
2018,March,3/7/2018,Palmitas,Tatiana Araya Arce,3,50,6.5,,ahis,Arothron hispidus,1,0.057,2.801,Invertebrivores,NE,67.34723997,1.346944799,13.46944799,0.013469448,0.02,12.5,1
2018,March,3/7/2018,Palmitas,Tatiana Araya Arce,3,50,6.5,,mbe,Myripristis berndti,1,0.024,3.02,Planktivores,NE,49.30369646,0.986073929,9.860739292,0.009860739,0.02,12.5,1
2018,March,3/7/2018,Güiri-Güiri,Tatiana Araya Arce,1,50,3.4,,sac,Stegastes acapulcoensis,1,0.0349,2.9109,Detritivores,LC,54.42780045,1.088556009,10.88556009,0.01088556,0.02,12.5,1
2018,March,3/7/2018,Güiri-Güiri,Tatiana Araya Arce,2,50,4.2,,atr,Abudefduf troschelii,8,0.016,3.0516,Planktivores,LC,88.02704359,1.760540872,17.60540872,0.017605409,0.16,12.5,1
2018,March,3/7/2018,Güiri-Güiri,Tatiana Araya Arce,2,50,4.2,,hma,Haemulon maculicauda,2,0.0089,3.16,Piscivores,LC,52.07816142,1.041563228,10.41563228,0.010415632,0.04,12.5,2
2018,March,3/7/2018,Güiri-Güiri,Tatiana Araya Arce,3,50,4.1,,sgh,Scarus ghobban,21,0.0233,2.919,Macroalgae feeders,LC,840.7987651,16.8159753,168.159753,0.168159753,0.42,12.5,20
2018,March,3/7/2018,Güiri-Güiri,Tatiana Araya Arce,3,50,4.1,,sve,Sufflamen verres,7,0.0249,3.013,Invertebrivores,LC,233.3750402,4.667500804,46.67500804,0.046675008,0.14,12.5,4
2018,March,3/7/2018,Güiri-Güiri,Tatiana Araya Arce,3,50,4.1,,hsc,Haemulon scudderi,1,0.081,2.71,Piscivores,LC,76.05209012,1.521041802,15.21041802,0.015210418,0.02,12.5,1
2018,March,3/7/2018,Playa Blanca,Tatiana Araya Arce,2,50,1,,dho,Diodon holocanthus,1,0.0219,3,Invertebrivores,NE,42.7734375,0.85546875,8.5546875,0.008554688,0.02,12.5,1
2018,March,3/7/2018,Playa Blanca,Tatiana Araya Arce,3,50,1.5,,sps,Serranus psittacinus,2,0.0193,2.8511,Piscivores,LC,31.91135919,0.638227184,6.382271838,0.006382272,0.04,12.5,1
2018,March,3/8/2018,Pelonas,Tatiana Araya Arce,1,50,1.5,,sac,Stegastes acapulcoensis,31,0.0349,2.9109,Detritivores,LC,634.1632161,12.68326432,126.8326432,0.126832643,0.62,12.5,6
2018,March,3/8/2018,Pelonas,Tatiana Araya Arce,1,50,1.5,,hch,Halichoeres chierchiae,1,0.0126,3.0673,Invertebrivores,LC,29.16907304,0.583381461,5.833814609,0.005833815,0.02,12.5,1
2018,March,3/8/2018,Pelonas,Tatiana Araya Arce,2,50,1.5,,sps,Serranus psittacinus,7,0.0193,2.8511,Piscivores,LC,33.22686894,0.664537379,6.645373789,0.006645374,0.14,12.5,1
2018,March,3/8/2018,Pelonas,Tatiana Araya Arce,2,50,1.5,,sac,Stegastes acapulcoensis,19,0.0349,2.9109,Detritivores,LC,360.1451059,7.202902118,72.02902118,0.072029021,0.38,12.5,3
2018,March,3/8/2018,Pelonas,Tatiana Araya Arce,2,50,1.5,,sve,Sufflamen verres,1,0.0249,3.013,Invertebrivores,LC,50.25615011,1.005123002,10.05123002,0.01005123,0.02,12.5,1
2019,March,3/13/2019,Güiri-Güiri,Juan Carlos Azofeifa,1,50,3,,sac,Stegastes acapulcoensis,11,0.0349,2.9109,Detritivores,LC,598.7058049,11.9741161,119.741161,0.119741161,0.22,12.5,11
2019,March,3/13/2019,Güiri-Güiri,Juan Carlos Azofeifa,1,50,3,,atr,Abudefduf troschelii,9,0.016,3.0516,Planktivores,LC,179.8480446,3.596960892,35.96960892,0.035969609,0.18,12.5,4
2019,March,3/13/2019,Güiri-Güiri,Juan Carlos Azofeifa,1,50,3,,cat,Chromis atrilobata,300,0.00523,3.41655,Planktivores,LC,8775.479349,175.509587,1755.09587,1.75509587,6,12.5,300
2019,March,3/13/2019,Güiri-Güiri,Juan Carlos Azofeifa,1,50,3,,tlu,Thalassoma lucasanum,37,0.01261,2.8783,Invertebrivores,LC,729.3050425,14.58610085,145.8610085,0.145861009,0.74,12.5,35
2019,March,3/13/2019,Güiri-Güiri,Juan Carlos Azofeifa,1,50,3,,sgh,Scarus ghobban,7,0.0233,2.919,Macroalgae feeders,LC,259.6176946,5.192353891,51.92353891,0.051923539,0.14,12.5,7
2019,March,3/13/2019,Güiri-Güiri,Juan Carlos Azofeifa,2,50,3,,sac,Stegastes acapulcoensis,27,0.0349,2.9109,Detritivores,LC,1469.550612,29.39101224,293.9101224,0.293910122,0.54,12.5,27
2019,March,3/13/2019,Güiri-Güiri,Juan Carlos Azofeifa,2,50,3,,tlu,Thalassoma lucasanum,42,0.01261,2.8783,Invertebrivores,LC,401.4102078,8.028204156,80.28204156,0.080282042,0.84,12.5,10
2019,March,3/13/2019,Güiri-Güiri,Juan Carlos Azofeifa,2,50,3,,cat,Chromis atrilobata,200,0.00523,3.41655,Planktivores,LC,5850.319566,117.0063913,1170.063913,1.170063913,4,12.5,200
2019,March,3/13/2019,Güiri-Güiri,Juan Carlos Azofeifa,3,50,3,,tlu,Thalassoma lucasanum,77,0.01261,2.8783,Invertebrivores,LC,756.3402017,15.12680403,151.2680403,0.15126804,1.54,12.5,25
2019,March,3/13/2019,Güiri-Güiri,Juan Carlos Azofeifa,3,50,3,,atr,Abudefduf troschelii,16,0.016,3.0516,Planktivores,LC,569.6007612,11.39201522,113.9201522,0.113920152,0.32,12.5,16
2019,March,3/13/2019,Güiri-Güiri,Juan Carlos Azofeifa,3,50,3,,sac,Stegastes acapulcoensis,20,0.0349,2.9109,Detritivores,LC,1088.556009,21.77112018,217.7112018,0.217711202,0.4,12.5,20
2019,March,3/13/2019,Palmitas,Juan Carlos Azofeifa,1,50,3,,sps,Serranus psittacinus,6,0.0193,2.8511,Piscivores,LC,89.96541364,1.799308273,17.99308273,0.017993083,0.12,12.5,3
2019,March,3/13/2019,Palmitas,Juan Carlos Azofeifa,1,50,3,,hdi,Halichoeres dispilus,34,0.0126,3.0673,Invertebrivores,LC,211.9938775,4.23987755,42.3987755,0.042398775,0.68,12.5,2
2019,March,3/13/2019,Palmitas,Juan Carlos Azofeifa,2,50,4,,sps,Serranus psittacinus,7,0.0193,2.8511,Piscivores,LC,141.4614983,2.829229966,28.29229966,0.0282923,0.14,12.5,5
2019,March,3/13/2019,Palmitas,Juan Carlos Azofeifa,3,50,5,,sps,Serranus psittacinus,5,0.0193,2.8511,Piscivores,LC,69.85448428,1.397089686,13.97089686,0.013970897,0.1,12.5,2
2019,March,3/13/2019,Palmitas,Juan Carlos Azofeifa,3,50,5,,cpu,Canthigaster punctatissima,2,0.0197,2.9174,Invertebrivores,LC,38.26811818,0.765362364,7.653623636,0.007653624,0.04,12.5,1
2019,March,3/13/2019,Pelonas,Juan Carlos Azofeifa,1,50,4.3,,hdi,Halichoeres dispilus,13,0.0126,3.0673,Invertebrivores,LC,431.9019609,8.638039219,86.38039219,0.086380392,0.26,12.5,12
2019,March,3/13/2019,Pelonas,Juan Carlos Azofeifa,1,50,4.3,,sps,Serranus psittacinus,4,0.0193,2.8511,Piscivores,LC,63.82271838,1.276454368,12.76454368,0.012764544,0.08,12.5,2
2019,March,3/13/2019,Pelonas,Juan Carlos Azofeifa,2,50,4.3,,sps,Serranus psittacinus,9,0.0193,2.8511,Piscivores,LC,133.6772027,2.673544053,26.73544053,0.026735441,0.18,12.5,4
2019,March,3/13/2019,Pelonas,Juan Carlos Azofeifa,2,50,4.3,,sac,Stegastes acapulcoensis,1,0.0349,2.9109,Detritivores,LC,54.42780045,1.088556009,10.88556009,0.01088556,0.02,12.5,1
2019,March,3/13/2019,Pelonas,Juan Carlos Azofeifa,3,50,4.3,,sps,Serranus psittacinus,6,0.0193,2.8511,Piscivores,LC,135.4297324,2.708594648,27.08594648,0.027085946,0.12,12.5,5
2019,March,3/13/2019,Pelonas,Juan Carlos Azofeifa,3,50,4.3,,sac,Stegastes acapulcoensis,2,0.0349,2.9109,Detritivores,LC,108.8556009,2.177112018,21.77112018,0.02177112,0.04,12.5,2
2019,March,3/13/2019,Pelonas,Juan Carlos Azofeifa,3,50,4.3,,hdi,Halichoeres dispilus,13,0.0126,3.0673,Invertebrivores,LC,333.0349993,6.660699986,66.60699986,0.066607,0.26,12.5,11
2019,March,3/13/2019,Pelonas,Juan Carlos Azofeifa,3,50,4.3,,cat,Chromis atrilobata,300,0.00523,3.41655,Planktivores,LC,8775.479349,175.509587,1755.09587,1.75509587,6,12.5,300
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,1,50,4,,sac,Stegastes acapulcoensis,3,0.0349,2.9109,Detritivores,LC,79.03551352,1.58071027,15.8071027,0.015807103,0.06,12.5,1
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,1,50,4,,sps,Serranus psittacinus,7,0.0193,2.8511,Piscivores,LC,141.4614983,2.829229966,28.29229966,0.0282923,0.14,12.5,5
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,1,50,4,,chu,Chaetodon humeralis,12,0.0296,2.9895,Omnivores,LC,675.5934665,13.51186933,135.1186933,0.135118693,0.24,12.5,12
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,1,50,4,,jni,Johnrandallia nigrirostris,2,0.0256,3.0006,Invertebrivores,LC,100.1516586,2.003033172,20.03033172,0.020030332,0.04,12.5,2
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,1,50,4,,hdi,Halichoeres dispilus,1,0.0126,3.0673,Invertebrivores,LC,29.16907304,0.583381461,5.833814609,0.005833815,0.02,12.5,1
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,2,50,5,,lgu,Lutjanus guttatus,1,0.0143,3,Piscivores,LC,27.9296875,0.55859375,5.5859375,0.005585938,0.02,12.5,1
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,2,50,5,,chu,Chaetodon humeralis,6,0.0296,2.9895,Omnivores,LC,337.7967333,6.755934665,67.55934665,0.067559347,0.12,12.5,6
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,2,50,5,,hdi,Halichoeres dispilus,1,0.0126,3.0673,Invertebrivores,LC,29.16907304,0.583381461,5.833814609,0.005833815,0.02,12.5,1
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,3,50,6,,jni,Johnrandallia nigrirostris,2,0.0256,3.0006,Invertebrivores,LC,100.1516586,2.003033172,20.03033172,0.020030332,0.04,12.5,2
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,3,50,6,,hdi,Halichoeres dispilus,16,0.0126,3.0673,Invertebrivores,LC,120.4830415,2.40966083,24.0966083,0.024096608,0.32,12.5,1
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,3,50,6,,sps,Serranus psittacinus,8,0.0193,2.8511,Piscivores,LC,68.10195454,1.362039091,13.62039091,0.013620391,0.16,12.5,1
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,3,50,6,,tlu,Thalassoma lucasanum,5,0.01261,2.8783,Invertebrivores,LC,34.76326928,0.695265386,6.952653856,0.006952654,0.1,12.5,1
2019,March,3/14/2019,Playa Blanca,Juan Carlos Azofeifa,1,50,2,,sps,Serranus psittacinus,4,0.0193,2.8511,Piscivores,LC,63.82271838,1.276454368,12.76454368,0.012764544,0.08,12.5,2
2019,March,3/14/2019,Playa Blanca,Juan Carlos Azofeifa,1,50,2,,tlu,Thalassoma lucasanum,8,0.01261,2.8783,Invertebrivores,LC,47.25219768,0.945043954,9.450439536,0.00945044,0.16,12.5,1
2019,March,3/14/2019,Playa Blanca,Juan Carlos Azofeifa,1,50,2,,pzo,Pomacanthus zonipectus,1,0.0193,2.9696,Invertebrivores,LC,34.90931151,0.69818623,6.981862302,0.006981862,0.02,12.5,1
2019,March,3/14/2019,Playa Blanca,Juan Carlos Azofeifa,2,50,2,,sps,Serranus psittacinus,6,0.0193,2.8511,Piscivores,LC,95.73407758,1.914681552,19.14681552,0.019146816,0.12,12.5,3
2019,March,3/14/2019,Playa Blanca,Juan Carlos Azofeifa,2,50,2,,hdi,Halichoeres dispilus,41,0.0126,3.0673,Invertebrivores,LC,272.6729889,5.453459778,54.53459778,0.054534598,0.82,12.5,1
2019,March,3/14/2019,Playa Blanca,Juan Carlos Azofeifa,2,50,2,,dho,Diodon holocanthus,1,0.0219,3,Invertebrivores,NE,42.7734375,0.85546875,8.5546875,0.008554688,0.02,12.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,1,50,5.6,,sac,Stegastes acapulcoensis,22,0.0349,2.9109,Detritivores,LC,1113.163722,22.26327444,222.6327444,0.222632744,0.44,12.5,20
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,1,50,5.6,,Sgh,Scarus ghobban,5,0.0233,2.919,Macroalgae feeders,LC,70.4861867,1.409723734,14.09723734,0.014097237,0.1,12.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,1,50,5.6,,Ssu,Sargocentron suborbitalis,1,0.0232,2.9554,Invertebrivores,LC,40.48515789,0.809703158,8.097031578,0.008097032,0.02,12.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,1,50,5.6,,lar,Lutjanus argentiventris,8,0.0173,3,Piscivores,LC,243.821875,4.8764375,48.764375,0.048764375,0.16,12.5,7
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,1,50,5.6,,tlu,Thalassoma lucasanum,1,0.01261,2.8783,Invertebrivores,LC,18.11136475,0.362227295,3.62227295,0.003622273,0.02,12.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,2,50,5.6,,jni,Johnrandallia nigrirostris,1,0.0256,3.0006,Invertebrivores,LC,50.0758293,1.001516586,10.01516586,0.010015166,0.02,12.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,2,50,5.6,,sac,Stegastes acapulcoensis,33,0.0349,2.9109,Detritivores,LC,1164.258256,23.28516512,232.8516512,0.232851651,0.66,12.5,18
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,2,50,5.6,,atr,Abudefduf troschelii,17,0.016,3.0516,Planktivores,LC,605.2008088,12.10401618,121.0401618,0.121040162,0.34,12.5,17
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,2,50,5.6,,hni,Halichoeres nicholsi,1,0.0126,3.0673,Invertebrivores,LC,29.16907304,0.583381461,5.833814609,0.005833815,0.02,12.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,2,50,5.6,,lgu,Lutjanus guttatus,6,0.0143,3,Piscivores,LC,167.578125,3.3515625,33.515625,0.033515625,0.12,12.5,6
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,2,50,5.6,,tlu,Thalassoma lucasanum,31,0.01261,2.8783,Invertebrivores,LC,143.0006487,2.860012975,28.60012975,0.02860013,0.62,12.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,3,50,5.6,,axa,Acanthurus xanthopterus,1,0.02673,2.98449,Detritivores,LC,50.20141095,1.004028219,10.04028219,0.010040282,0.02,12.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,3,50,5.6,,jni,Johnrandallia nigrirostris,1,0.0256,3.0006,Invertebrivores,LC,50.0758293,1.001516586,10.01516586,0.010015166,0.02,12.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,3,50,5.6,,hst,Haemulon steindachneri,1,0.0098,3.124,Invertebrivores,LC,26.18019978,0.523603996,5.236039956,0.00523604,0.02,12.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,3,50,5.6,,sac,Stegastes acapulcoensis,12,0.0349,2.9109,Detritivores,LC,653.1336054,13.06267211,130.6267211,0.130626721,0.24,12.5,12
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,3,50,5.6,,sve,Sufflamen verres,2,0.0249,3.013,Invertebrivores,LC,188.7635536,3.775271071,37.75271071,0.037752711,0.04,12.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,3,50,5.6,,pna,Pseudobalistes naufragium,1,0.1297,2.6061,Invertebrivores,LC,93.66927547,1.873385509,18.73385509,0.018733855,0.02,12.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,4,50,5.6,,atr,Abudefduf troschelii,20,0.016,3.0516,Planktivores,LC,712.0009515,14.24001903,142.4001903,0.14240019,0.4,12.5,20
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,4,50,5.6,,Ela,Epinephelus labriformis,1,0.0343,2.9,Piscivores,LC,52.0395051,1.040790102,10.40790102,0.010407901,0.02,12.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,4,50,5.6,,Sgh,Scarus ghobban,5,0.0233,2.919,Macroalgae feeders,LC,433.2239361,8.664478721,86.64478721,0.086644787,0.1,12.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,4,50,5.6,,Sac,Stegastes acapulcoensis,7,0.0349,2.9109,Detritivores,LC,380.9946031,7.619892062,76.19892062,0.076198921,0.14,12.5,7
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,5,50,5.6,,sgh,Scarus ghobban,11,0.0233,2.919,Macroalgae feeders,LC,779.6447514,15.59289503,155.9289503,0.15592895,0.22,12.5,5
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,5,50,5.6,,sac,Stegastes acapulcoensis,25,0.0349,2.9109,Detritivores,LC,1276.447123,25.52894247,255.2894247,0.255289425,0.5,12.5,23
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,5,50,5.6,,atr,Abudefduf troschelii,9,0.016,3.0516,Planktivores,LC,320.4004282,6.408008563,64.08008563,0.064080086,0.18,12.5,9
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,5,50,5.6,,sve,Sufflamen verres,2,0.0249,3.013,Invertebrivores,LC,100.5123002,2.010246005,20.10246005,0.02010246,0.04,12.5,2
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,5,50,5.6,,ssu,Sargocentron suborbitalis,1,0.0232,2.9554,Invertebrivores,LC,40.48515789,0.809703158,8.097031578,0.008097032,0.02,12.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,6,50,5.6,,atr,Abudefduf troschelii,40,0.016,3.0516,Planktivores,LC,1424.001903,28.48003806,284.8003806,0.284800381,0.8,12.5,40
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,6,50,5.6,,sac,Stegastes acapulcoensis,20,0.0349,2.9109,Detritivores,LC,1088.556009,21.77112018,217.7112018,0.217711202,0.4,12.5,20
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,6,50,5.6,,tlu,Thalassoma lucasanum,16,0.01261,2.8783,Invertebrivores,LC,80.55600674,1.611120135,16.11120135,0.016111201,0.32,12.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,6,50,5.6,,hdi,Halichoeres dispilus,3,0.0126,3.0673,Invertebrivores,LC,41.34426884,0.826885377,8.268853768,0.008268854,0.06,12.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,6,50,5.6,,hni,Halichoeres nicholsi,1,0.0126,3.0673,Invertebrivores,LC,29.16907304,0.583381461,5.833814609,0.005833815,0.02,12.5,1
2019,July,7/23/2019,Palmitas,Carolina Salas-Moya,1,50,8.05,,smy,Scorpaena mystes,1,0.0195,3.0056,Piscivores,LC,38.62845573,0.772569115,7.725691146,0.007725691,0.02,12.5,1
2019,July,7/23/2019,Palmitas,Carolina Salas-Moya,1,50,8.05,,sps,Serranus psittacinus,1,0.0193,2.8511,Piscivores,LC,25.8795933,0.517591866,5.17591866,0.005175919,0.02,12.5,1
2019,July,7/23/2019,Palmitas,Carolina Salas-Moya,2,50,8.05,,sve,Sufflamen verres,2,0.0249,3.013,Invertebrivores,LC,100.5123002,2.010246005,20.10246005,0.02010246,0.04,12.5,2
2019,July,7/23/2019,Palmitas,Carolina Salas-Moya,2,50,8.05,,chu,Chaetodon humeralis,2,0.0296,2.9895,Omnivores,LC,112.5989111,2.251978222,22.51978222,0.022519782,0.04,12.5,2
2019,July,7/23/2019,Palmitas,Carolina Salas-Moya,3,50,8.05,,sac,Stegastes acapulcoensis,1,0.0349,2.9109,Detritivores,LC,54.42780045,1.088556009,10.88556009,0.01088556,0.02,12.5,1
2019,July,7/23/2019,Palmitas,Carolina Salas-Moya,3,50,8.05,,cpa,Cephalopholis panamensis,1,0.0217,3.035,Piscivores,LC,46.30006741,0.926001348,9.260013482,0.009260013,0.02,12.5,1
2019,July,7/23/2019,Palmitas,Carolina Salas-Moya,3,50,8.05,,aim,Alphestes immaculatus,1,0.0153,3.0038,Invertebrivores,LC,30.1710016,0.603420032,6.03420032,0.0060342,0.02,12.5,1
2019,July,7/23/2019,Palmitas,Carolina Salas-Moya,3,50,8.05,,axa,Acanthurus xanthopterus,1,0.02673,2.98449,Detritivores,LC,50.20141095,1.004028219,10.04028219,0.010040282,0.02,12.5,1
2019,July,7/23/2019,Palmitas,Juan Carlos Azofeifa,4,50,5.6,,sps,Serranus psittacinus,6,0.0193,2.8511,Piscivores,LC,95.73407758,1.914681552,19.14681552,0.019146816,0.12,12.5,3
2019,July,7/23/2019,Palmitas,Juan Carlos Azofeifa,5,50,5.6,,dho,Diodon holocanthus,1,0.0219,3,Invertebrivores,NE,42.7734375,0.85546875,8.5546875,0.008554688,0.02,12.5,1
